39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,39,39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,44,44,44,44,44,44,44,45,01,01,0d,0d,0d,0d,0d,0d,0d,2d,2d,2d,2d,2d,2d,2d,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,30,30,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,30,30,2d,2d,33,33,33,33,33,33,33,11,33,33,33,33,33,33,33,33,12,01,12,01,12,01,12,01,01,12,01,12,01,12,01,12,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,39,39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,43,44,44,44,44,44,44,44,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,44,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,33,33,33,33,33,33,33,01,01,33,33,33,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,33,33,33,33,33,33,33,11,33,33,33,33,33,33,33,33,12,01,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,39,39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,0b,2d,2d,2d,01,43,44,44,44,44,44,44,44,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,44,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,33,33,33,34,32,33,33,01,01,33,33,0b,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,33,33,34,32,34,32,33,11,33,33,33,34,32,33,33,33,12,01,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2e,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2d,2e,01,01,01,01,01,01,01,01,01,01,01,01,2c,2d,2d,2e,01,01,01,01,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,01,01,01,01,01,01,01,01,01,01,2d,44,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,12,12,12,12,12,01,01,01,12,12,01,01,12,12,12,12,12,12,12,33,33,34,01,01,01,01,01,01,01,01,01,01,32,33,33,12,01,01,01,01,01,01,01,01,01,12,12,01,01,12,12,33,33,01,01,01,01,33,11,33,33,33,01,01,33,33,33,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,12,12,2d,2d,2d,2d,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,0a,0a,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,06,06,2d,01,01,01,01,3d,3e,3e,3e,3e,3f,01,01,01,01,2d,2d,01,01,01,01,40,41,41,41,41,42,01,01,01,01,2d,2d,01,01,01,01,01,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,23,25,01,23,15,25,01,23,25,01,2d,44,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,12,12,12,12,12,01,01,01,12,12,01,01,12,12,12,12,12,12,12,32,34,01,01,01,01,01,01,01,01,01,01,01,01,32,34,12,01,01,01,01,01,12,01,01,01,12,12,01,01,12,12,33,34,01,01,01,01,33,11,33,33,33,01,01,33,33,33,12,01,01,01,01,01,12,01,01,01,01,12,01,01,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,2d,2d,2d,2d,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,01,01,0d,01,43,44,44,44,44,45,01,0d,01,01,2d,2d,01,01,12,01,46,47,47,47,47,48,01,12,01,01,2d,2d,01,01,12,01,12,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,35,37,01,35,0b,37,01,35,37,01,2d,44,47,47,47,47,47,47,47,47,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4e,01,01,01,01,01,01,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,12,12,01,01,12,12,33,01,01,01,01,01,32,11,33,33,34,01,01,32,33,34,01,01,12,01,12,01,01,01,01,12,01,01,01,12,01,01,01,01,01,01,01,13,01,01,01,01,13,01,01,01,01,12,2d,2d,2d,2e,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,0a,0a,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,06,06,2d,01,01,01,01,43,44,44,44,44,45,01,01,01,01,2d,2d,01,01,01,01,46,47,47,47,47,48,01,01,01,01,2d,2d,01,01,01,01,01,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,01,01,01,01,01,01,01,01,01,01,2d,44,47,47,47,47,47,47,47,55,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,01,05,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,12,01,01,01,12,12,01,01,12,12,33,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,2d,2d,2e,01,01,01,01,01,01,43,54,44,54,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,01,01,0d,01,49,4a,4a,4a,4a,4b,01,0d,01,01,2d,2d,01,01,12,01,4c,4d,4d,4d,4d,4e,01,12,01,01,2d,2d,01,01,12,01,12,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,01,01,01,01,01,01,01,01,01,01,2d,44,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,12,12,01,01,12,12,33,01,01,01,01,01,01,01,01,01,01,01,01,20,21,22,01,01,12,01,12,01,01,01,01,12,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,2d,2d,01,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,0a,0a,0a,0a,18,0a,0a,18,0a,0a,18,0a,0a,18,0a,06,06,2d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2d,2d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,2d,2d,01,01,01,01,01,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,01,01,01,01,01,01,01,01,01,01,2d,44,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,01,01,01,12,12,01,01,12,12,12,12,12,12,12,20,22,01,01,01,01,01,01,01,01,01,01,01,01,20,22,12,01,01,01,01,01,12,01,01,01,12,12,01,01,12,12,33,22,01,01,01,01,01,01,01,01,01,01,01,33,33,33,12,01,01,01,01,01,12,01,01,01,01,12,01,01,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,2d,2d,01,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,28,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,06,06,2d,1c,01,01,01,01,01,01,01,01,01,01,01,01,1a,2d,2d,1c,01,01,01,01,01,01,01,01,01,01,01,01,1a,2d,2d,1c,01,01,01,01,01,01,01,46,47,47,47,47,44,44,44,2d,01,01,01,01,01,01,01,01,01,01,01,01,2d,44,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,01,01,01,12,12,01,01,12,12,12,12,12,12,12,33,33,22,01,01,01,01,01,01,01,01,01,01,20,33,33,12,01,01,01,01,01,01,01,01,01,12,12,01,01,12,12,33,33,01,01,01,01,01,01,01,01,01,01,01,33,33,33,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,12,12,2d,2d,1c,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,39,27,27,27,27,27,27,27,27,27,27,27,17,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,06,06,2d,2d,1b,1b,1b,1b,1b,01,01,1b,1b,1b,1b,1b,2d,2d,2d,2d,1b,1b,1b,1b,1b,01,01,1b,1b,1b,1b,1b,2d,2d,2d,2d,1b,1b,1b,1b,1b,01,01,43,44,44,44,44,44,44,44,2d,1b,1b,1b,1b,1b,1b,0c,1b,1b,1b,1b,1b,2d,44,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,33,33,33,22,20,21,21,21,21,21,21,21,21,33,33,33,12,01,12,01,01,01,12,01,12,01,12,12,01,01,12,12,33,33,22,20,22,20,21,21,21,21,21,22,20,33,33,33,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,1b,1c,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,06,06,2d,2d,2d,2d,2d,2d,2d,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,2d,01,01,43,44,44,44,44,44,44,44,2d,2d,2d,2d,2d,2d,2d,0c,2d,2d,2d,2d,2d,2d,44,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12,01,12,01,01,01,12,01,12,01,12,12,01,01,12,12,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,01,01,01,12,01,12,01,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,01,01,01,12,01,12,01,12,12,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,33,33,33,33,34,32,0b,33,33,33,33,33,33,33,33,2d,2d,2d,2d,2e,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,0d,0d,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,12,12,01,01,01,01,01,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,34,01,01,01,01,01,01,32,33,33,34,01,01,32,33,2d,2d,2d,2d,01,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,0d,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,12,12,01,01,01,12,01,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,12,01,01,01,12,01,12,12,01,12,01,01,01,12,01,01,12,01,12,01,01,01,12,12,12,12,12,12,12,12,01,01,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,34,01,01,01,01,01,01,01,01,32,34,01,01,01,01,33,2d,2d,2d,2d,01,01,01,01,01,43,44,44,44,44,44,44
39,39,39,39,39,39,39,39,39,39,39,39,39,39,17,39,0d,01,01,0d,01,0d,01,0d,01,0d,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,4c,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,47,47,47,47,58,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4d,4e,01,01,01,12,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,01,01,01,12,01,12,01,01,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,12,01,01,33,2d,2d,2d,2e,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,56,47,47,55,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,12,01,12,01,12,01,12,01,12,01,12,12,01,12,01,12,01,12,01,01,12,01,12,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,33,2d,2d,2e,01,01,01,01,01,01,43,54,44,54,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,0d,01,01,0d,01,0d,01,0d,01,0d,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,21,21,21,21,01,01,01,47,47,01,01,01,01,01,01,01,21,21,21,21,21,01,01,01,01,01,01,01,12,01,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,40,41,41,41,41,41,41,41,41,41,41,41,41,42,01,01,01,01,01,01,12,01,01,01,01,12,01,01,01,12,01,12,01,01,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,01,01,01,12,01,01,33,2d,2d,01,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,0d,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,12,12,01,01,01,12,01,01,01,01,01,01,01,01,33,33,33,33,01,01,01,47,47,01,01,01,01,01,01,01,33,33,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,12,01,01,01,12,01,12,12,01,12,01,01,01,12,01,01,12,01,12,01,01,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,01,01,01,01,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,22,01,01,01,01,01,01,01,01,20,22,01,01,01,01,33,2d,2d,01,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,0d,0d,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,12,12,01,01,01,01,01,01,01,01,01,01,01,01,33,33,33,33,01,01,01,47,47,01,01,01,01,01,01,01,33,33,33,33,33,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,22,01,01,01,01,01,01,20,33,33,22,01,01,20,33,2d,2d,1c,01,01,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,27,39,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,01,01,01,0d,01,0d,01,0d,0d,12,12,12,01,01,12,12,12,12,01,01,12,12,01,33,33,33,33,01,01,01,47,47,01,01,01,21,01,21,01,33,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,12,12,12,01,12,12,01,12,01,01,01,12,01,12,01,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,33,21,21,21,22,20,21,33,33,33,33,21,21,33,33,2d,2d,2d,1b,1c,01,01,01,01,43,44,44,44,44,44,44
39,39,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,0a,39,39,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,01,01,01,0d,01,0d,01,0d,0d,12,12,12,01,01,12,12,12,12,01,01,12,12,01,33,33,33,33,01,01,01,47,47,01,01,01,33,01,33,01,33,33,33,33,33,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,12,12,12,01,12,12,01,12,01,01,01,12,01,12,01,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
0d,0d,01,01,01,01,01,01,01,01,01,01,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,0d,0d,0d,0d,0d,0d,0d,01,01,0d,0d,01,01,01,01,01,0d,0d,0d,0d,0d,0d,01,01,0d,01,01,01,0d,01,0d,01,0d,0d,33,33,33,01,01,33,33,33,33,01,01,33,33,01,33,33,33,33,01,01,01,47,47,01,01,01,33,01,33,01,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12,01,12,01,12,01,01,12,01,12,01,12,01,12,12,12,12,12,12,12,12,01,01,46,47,47,47,47,47,47,47,47,47,47,47,47,48,01,01,01,01,12,12,12,01,12,12,01,12,01,01,01,12,01,12,01,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,01,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,01,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2d,2d,2d,2d,2d,01,01,01,01,43,44,44,44,44,44,44
